EurocontrolID,Plane,Dep,Arr,Dep(start-coordinates),Arr(end-coordinates),CO2,NOX,Time,Distance,Haul,Start-Date,End-date
239862806,a320,Rome,Paris,"[41.80028, 12.23889]","[49.00972, 2.54778]",16.866911083060696,0.09142249463280765,6582.0,1149011.0,Short-haul flight,27-06-2020 07:53:00,27-06-2020 09:42:42
239862807,b734,Nottingham,Leipzig,"[52.83111, -1.32778]","[51.42389, 12.23639]",14.20885697403489,0.0640928114945137,5504.0,1046842.0,Short-haul flight,27-06-2020 23:18:00,28-06-2020 00:49:44
239862808,b77w,Antananarivo,Paris,"[-18.79639, 47.47611]","[49.00972, 2.54778]",396.3077046691486,3.2247890925931406,37239.0,8980156.0,Long-haul flight,27-06-2020 10:29:05,27-06-2020 20:49:44
239862809,e190,Amsterdam, Frankfurt,"[52.30806, 4.76417]","[50.03333, 8.57056]",6.559212021683282,0.03072027783843066,3070.0,414441.0,Short-haul flight,27-06-2020 08:06:15,27-06-2020 08:57:25
239862810,b77w,Memphis,Paris,"[35.05, -89.98333]","[49.00972, 2.54778]",274.0560762568974,2.056666368802953,28638.0,7456123.0,Long-haul flight,27-06-2020 07:24:00,27-06-2020 15:21:18
239862811,b789,Yas Island,Madrid,"[24.43333, 54.65]","[40.47222, -3.56083]",68.9547265951573,0.2939437826432429,24763.0,5838866.0,Long-haul flight,27-06-2020 03:05:00,27-06-2020 09:57:43
239862818,b77w,Doha,Paris,"[25.27445, 51.60833]","[49.00972, 2.54778]",242.35401447584002,1.920979776219738,23202.0,5204100.0,Long-haul flight,27-06-2020 05:33:00,27-06-2020 11:59:42
239862821,b734,Nottingham,Belfast,"[52.83111, -1.32778]","[54.6575, -6.21583]",8.44494700970034,0.04411387167080878,2789.0,388918.0,Short-haul flight,27-06-2020 04:16:00,27-06-2020 05:02:29
239862823,a20n,Zurich,Stockholm,"[47.45806, 8.54806]","[59.65195, 17.91861]",23.637116976674346,0.11492940500364983,7886.0,1552123.0,Medium-haul flight,27-06-2020 04:21:00,27-06-2020 06:32:26
239862824,b738,Kayseri,Istanbul,"[38.77028, 35.49528]","[41.27528, 28.75195]",12.938919187768038,0.07903300519304499,4020.0,746994.0,Short-haul flight,27-06-2020 13:32:00,27-06-2020 14:39:00
239862825,b737,Brussels,Dubrovnik,"[50.90139, 4.48445]","[42.56139, 18.26833]",22.55095605554843,0.1245624692910641,7914.0,1505718.0,Medium-haul flight,27-06-2020 04:06:00,27-06-2020 06:17:54
239862827,b737,Lyon/Bron,Vilnius,"[45.72945, 4.93889]","[54.63695, 25.28778]",23.381613558827404,0.12607660151868302,8820.0,1859949.0,Medium-haul flight,27-06-2020 12:33:00,27-06-2020 15:00:00
239862828,b738,Amsterdam,Paris,"[52.30806, 4.76417]","[49.00972, 2.54778]",12.585881284317212,0.0805822627678293,3898.0,455542.0,Short-haul flight,27-06-2020 07:43:22,27-06-2020 08:48:20
239862829,b738,Santander,Valencia,"[43.42695, -3.82]","[39.48945, -0.48167]",7.589285877475375,0.043810453030827125,3210.0,556144.0,Short-haul flight,27-06-2020 07:08:00,27-06-2020 08:01:30
239862830,a20n,Figari Sud-Corse,Toulouse/Blagnac,"[41.50222, 9.09667]","[43.635, 1.36778]",12.30208731948677,0.05876201218984798,4157.0,690388.0,Short-haul flight,27-06-2020 18:12:00,27-06-2020 19:21:17
239862832,a320,Nice,Geneva,"[43.66528, 7.215]","[46.23833, 6.10945]",7.809306171860603,0.04754247553582723,2977.0,418394.0,Short-haul flight,27-06-2020 13:27:00,27-06-2020 14:16:37
239862833,b738,,,,,36.800584306455114,0.20007743980101678,12588.0,2510009.0,Medium-haul flight,27-06-2020 20:26:00,27-06-2020 23:55:48
239862834,b772,London,Nairobi,"[51.4775, -0.46139]","[-1.31861, 36.92583]",257.28549015558326,2.173464940179485,32170.0,7089455.0,Long-haul flight,27-06-2020 09:28:00,27-06-2020 18:24:10
239862835,a20n,Bastia/Poretta,Brussels,"[42.55, 9.48472]","[50.46, 4.45278]",14.698426729850787,0.06925283081876644,5092.0,1001405.0,Short-haul flight,27-06-2020 08:42:00,27-06-2020 10:06:52
239862836,a321,Van,Istanbul,"[38.46806, 43.33222]","[41.27528, 28.75195]",27.342670660325485,0.1898542763806977,7500.0,1388183.0,Short-haul flight,27-06-2020 14:32:00,27-06-2020 16:37:00
239862838,b738,Mallorca Island,Barcelona,"[39.55167, 2.73889]","[41.29695, 2.07833]",7.693616237211669,0.05128100579522243,2273.0,239900.0,Short-haul flight,27-06-2020 08:17:00,27-06-2020 08:54:53
239862840,b738,Eindhoven,Alicante,"[51.45, 5.37445]","[38.28222, -0.55806]",23.85247259013989,0.1310472018925649,8267.0,1603065.0,Medium-haul flight,27-06-2020 10:08:00,27-06-2020 12:25:47
239862841,b789,Tokyo,Helsinki,"[35.55667, 139.76667]","[60.31722, 24.96333]",101.58190591416735,0.48938118879969017,33430.0,7853993.0,Long-haul flight,27-06-2020 01:37:00,27-06-2020 10:54:10
239862842,b789,Athens,Yas Island,"[37.93667, 23.94445]","[24.43333, 54.65]",49.46149350095158,0.2547507401379604,15827.0,3643850.0,Long-haul flight,27-06-2020 12:25:00,27-06-2020 16:48:47
239862845,a359,New York,Helsinki,"[40.64028, -73.77833]","[60.31722, 24.96333]",113.64487320064927,0.5281125015200973,28379.0,6646354.0,Long-haul flight,27-06-2020 22:14:00,28-06-2020 06:06:59
239862850,b738,,,,,33.89494798376989,0.1748831637701023,12178.0,2574488.0,Medium-haul flight,27-06-2020 09:28:50,27-06-2020 12:51:48
239862853,e190,Amsterdam, Frankfurt,"[52.30806, 4.76417]","[50.03333, 8.57056]",7.578641867547483,0.035186510231479624,3196.0,415954.0,Short-haul flight,27-06-2020 08:37:20,27-06-2020 09:30:36
239862854,e195,Vienna,Hamburg,"[48.11028, 16.56972]","[53.63028, 9.98833]",14.337720929543666,0.06871407450087719,5257.0,855107.0,Short-haul flight,27-06-2020 10:36:00,27-06-2020 12:03:37
239862855,a321,Sivas,Istanbul,"[39.81417, 36.9025]","[41.27528, 28.75195]",15.10479643549571,0.10882681661552182,4140.0,821790.0,Short-haul flight,27-06-2020 05:02:00,27-06-2020 06:11:00
239862858,b77w,London,Milan,"[51.885, 0.235]","[45.63, 8.72306]",60.665463554218654,0.5547502874866915,5539.0,1008896.0,Short-haul flight,27-06-2020 00:13:00,27-06-2020 01:45:19
239862859,a320,Gran Canaria Island,Barcelona,"[27.93195, -15.38667]","[41.29695, 2.07833]",26.678598923571233,0.13413329256862128,10439.0,2237731.0,Medium-haul flight,27-06-2020 06:00:00,27-06-2020 08:53:59
239862861,b77w,Bangkok,Paris,"[13.68111, 100.74722]","[49.00972, 2.54778]",463.77427869757156,3.7622765199662807,43364.0,10652541.0,Long-haul flight,27-06-2020 03:34:00,27-06-2020 15:36:44
239862862,a320,,,,,14.567458466272075,0.07888096486016331,5760.0,1093045.0,Short-haul flight,27-06-2020 13:17:00,27-06-2020 14:53:00
239862864,b738,Gaziantep,Saint-Louis,"[36.94778, 37.47889]","[47.59, 7.52917]",38.5946695164787,0.19791116306335294,13823.0,2837163.0,Medium-haul flight,27-06-2020 03:08:00,27-06-2020 06:58:23
239862865,b738,Diyarbakir,Dusseldorf,"[37.8925, 40.20111]","[51.28083, 6.75722]",51.41247660094815,0.28255998417408074,16799.0,3127892.0,Long-haul flight,27-06-2020 12:36:00,27-06-2020 17:15:59
239862867,a319,Milan,Bari,"[45.63, 8.72306]","[41.13806, 16.765]",10.987385935832794,0.04621775299068001,4884.0,855327.0,Short-haul flight,27-06-2020 08:16:00,27-06-2020 09:37:24
239862868,b748,Liege,Moscow,"[50.63639, 5.44278]","[55.9725, 37.41306]",26.93938293567912,0.05263400673683846,10680.0,2247586.0,Medium-haul flight,27-06-2020 17:43:00,27-06-2020 20:41:00
239862869,b738,,,,,31.499359462801813,0.17317353470653304,10920.0,2334377.0,Medium-haul flight,27-06-2020 10:11:00,27-06-2020 13:13:00
239862870,b734,Hannover,Nottingham,"[52.46028, 9.68361]","[52.83111, -1.32778]",12.516169705206375,0.056147482283236474,4762.0,800667.0,Short-haul flight,27-06-2020 01:50:07,27-06-2020 03:09:29
239862872,a320,Berlin,Burgas,"[52.36222, 13.50056]","[42.57028, 27.51528]",20.90256114307644,0.11180854689577266,7650.0,1609454.0,Medium-haul flight,27-06-2020 13:58:00,27-06-2020 16:05:30
239862873,b734,Birmingham,Waterbeach,"[52.45389, -1.74806]","[52.205, 0.175]",9.762291839097593,0.05448681465745805,2340.0,160971.0,Short-haul flight,27-06-2020 14:11:00,27-06-2020 14:50:00
239862874,b77w,,,,,358.28515743406996,2.6556053996282203,38226.0,9317321.0,Long-haul flight,27-06-2020 20:28:00,28-06-2020 07:05:06
239862875,a359,Hong Kong,Helsinki,"[22.30889, 113.91472]","[60.31722, 24.96333]",150.2352787250096,0.7658131569189869,34308.0,7868036.0,Long-haul flight,27-06-2020 01:06:00,27-06-2020 10:37:48
239862876,b77w,Dubai, Frankfurt,"[25.24917, 55.36]","[50.03333, 8.57056]",235.06886358602983,1.872213935552473,22651.0,5034335.0,Long-haul flight,27-06-2020 08:18:00,27-06-2020 14:35:31
239862878,b738,Napoli,Bergamo,"[40.88445, 14.29083]","[45.66889, 9.70028]",11.023748781286482,0.06426223107143202,4094.0,675715.0,Short-haul flight,27-06-2020 06:41:00,27-06-2020 07:49:14
239862879,b788,Dallas-Fort Worth,Amsterdam,"[32.9, -97.03333]","[52.30806, 4.76417]",13.952434471352015,0.04022857728773883,32841.0,7970192.0,Long-haul flight,27-06-2020 20:52:00,28-06-2020 05:59:21
239862880,a320,Paris,Figari Sud-Corse,"[48.72333, 2.37945]","[41.50222, 9.09667]",17.174952287159503,0.10198279771012599,5829.0,1009500.0,Short-haul flight,27-06-2020 05:14:00,27-06-2020 06:51:09
239862882,b738,Marseille,Malaga,"[43.43667, 5.215]","[36.675, -4.49917]",18.31461401092008,0.10399803599872248,6501.0,1177839.0,Short-haul flight,27-06-2020 14:41:00,27-06-2020 16:29:21
239862883,e195,Lisbon,Funchal,"[38.77417, -9.13417]","[32.69417, -16.77806]",15.099086270234688,0.07044795385103213,5776.0,1008444.0,Short-haul flight,27-06-2020 06:45:00,27-06-2020 08:21:16
239862889,a320,Barcelona,Munich,"[41.29695, 2.07833]","[48.35389, 11.78611]",17.74978862742424,0.09915882753829008,6533.0,1225714.0,Short-haul flight,27-06-2020 13:49:00,27-06-2020 15:37:53
239862890,b788,Bangkok,Vienna,"[13.68111, 100.74722]","[48.11028, 16.56972]",15.492512289421887,0.04934469315816563,38025.0,8675387.0,Long-haul flight,27-06-2020 19:15:00,28-06-2020 05:48:45
239862891,a320,Budapest,Edinburgh,"[47.43945, 19.26195]","[55.95, -3.3725]",24.83148025878005,0.12738672644591226,9826.0,1884776.0,Medium-haul flight,27-06-2020 17:09:00,27-06-2020 19:52:46
239862892,b788,Chicago,Brussels,"[41.98, -87.905]","[50.90139, 4.48445]",15.56917097650482,0.06198599531499017,27037.0,7001652.0,Long-haul flight,27-06-2020 01:46:00,27-06-2020 09:16:37
239862894,b77w,Paris,Pointe-a-Pitre Le Raizet,"[49.00972, 2.54778]","[16.26695, -61.51861]",293.7314488606916,2.287876558389499,29556.0,6885702.0,Long-haul flight,27-06-2020 10:35:00,27-06-2020 18:47:36
239862895,a333, Frankfurt,Newark,"[50.03333, 8.57056]","[40.69667, -74.16833]",165.9855800737021,0.8670876053025903,28869.0,6423069.0,Long-haul flight,27-06-2020 11:31:00,27-06-2020 19:32:09
239862902,b788,London,New Delhi,"[51.4775, -0.46139]","[28.56861, 77.11333]",15.251817156570148,0.05653948628396225,28104.0,7250710.0,Long-haul flight,27-06-2020 15:34:00,27-06-2020 23:22:24
239862903,a320,Rome,Lamezia Terme,"[41.80028, 12.23889]","[38.90833, 16.24167]",11.314233490657596,0.0733691707883937,3495.0,493015.0,Short-haul flight,27-06-2020 16:12:00,27-06-2020 17:10:15
239862906,a320,Kaliningrad,Moscow,"[54.89, 20.5925]","[55.9725, 37.41306]",15.409249950599204,0.08582102593366336,5931.0,1081365.0,Short-haul flight,27-06-2020 16:14:00,27-06-2020 17:52:51
239862908,a20n, Frankfurt,Barcelona,"[50.03333, 8.57056]","[41.29695, 2.07833]",19.086617316244467,0.09190786729171856,6332.0,1171608.0,Short-haul flight,27-06-2020 19:33:00,27-06-2020 21:18:32
239862909,a332,Maastricht,Istanbul,"[50.91583, 5.77695]","[40.97611, 28.81417]",61.851196156589445,0.35620551765697606,9900.0,2216533.0,Medium-haul flight,27-06-2020 19:58:00,27-06-2020 22:43:00
239862911,b738,Rome,Palermo,"[41.80028, 12.23889]","[38.18195, 13.09945]",11.249417781060297,0.073818224171883,3528.0,425269.0,Short-haul flight,27-06-2020 15:13:00,27-06-2020 16:11:48
239862913,b789,Hawthorne,London,"[33.95, -118.4]","[51.4775, -0.46139]",96.58228747233198,0.39230738471821286,36197.0,9206732.0,Long-haul flight,27-06-2020 23:51:00,28-06-2020 09:54:17
239862915,b744,Tel Aviv,Liege,"[32.00945, 34.88556]","[50.63639, 5.44278]",26.15978126742118,0.058256675948939914,14639.0,3255174.0,Long-haul flight,27-06-2020 17:59:00,27-06-2020 22:02:59
239862917,a320,London,Dublin,"[51.4775, -0.46139]","[53.42139, -6.27]",9.858414824737034,0.06372594894149988,3656.0,464669.0,Short-haul flight,27-06-2020 15:39:00,27-06-2020 16:39:56
239862921,a319,Munich,Cologne,"[48.35389, 11.78611]","[50.86583, 7.14278]",8.754252712007991,0.03875145956547172,3616.0,490848.0,Short-haul flight,27-06-2020 10:26:00,27-06-2020 11:26:16
239862923,a20n, Frankfurt,Helsinki,"[50.03333, 8.57056]","[60.31722, 24.96333]",25.07069600617028,0.12125974189454677,8453.0,1661627.0,Medium-haul flight,27-06-2020 12:08:00,27-06-2020 14:28:53
239862924,a319,Munich,Dusseldorf,"[48.35389, 11.78611]","[51.28083, 6.75722]",8.601551876250339,0.03810852722148033,3567.0,516012.0,Short-haul flight,27-06-2020 05:15:00,27-06-2020 06:14:27
239862927,a320,Munich,Barcelona,"[48.35389, 11.78611]","[41.29695, 2.07833]",17.713018026014122,0.0999252908209865,6244.0,1169669.0,Short-haul flight,27-06-2020 11:12:00,27-06-2020 12:56:04
239862929,b77w,Dallas-Fort Worth,London,"[32.9, -97.03333]","[51.4775, -0.46139]",294.0924289336728,2.2251283791989342,31502.0,7729360.0,Long-haul flight,27-06-2020 22:40:00,28-06-2020 07:25:02
239862930,b748,Milan,Tokyo,"[45.63, 8.72306]","[35.75833, 140.37833]",63.53560578065883,0.085868883866894,41172.0,9938720.0,Long-haul flight,27-06-2020 09:22:00,27-06-2020 20:48:12
239862935,b744,Liege,Nanchang,"[50.63639, 5.44278]","[28.86333, 115.9]",44.65543979190367,0.07157001324640291,39000.0,8988611.0,Long-haul flight,27-06-2020 13:47:00,28-06-2020 00:37:00
239862936,b77w,,,,,202.65120025280802,1.5423192525068645,21470.0,5298116.0,Long-haul flight,27-06-2020 16:03:00,27-06-2020 22:00:50
239862937,a20n,Cologne,Istanbul,"[50.86583, 7.14278]","[41.27528, 28.75195]",30.859515435776444,0.14670066399328716,10320.0,2123093.0,Medium-haul flight,27-06-2020 13:01:00,27-06-2020 15:53:00
239862940,b738,Stuttgart,Samsun,"[48.69, 9.22195]","[41.26556, 36.54861]",31.0735491804404,0.16588410423271127,10920.0,2338920.0,Medium-haul flight,27-06-2020 18:09:00,27-06-2020 21:11:00
239862942,a320,Nice,Moscow,"[43.66528, 7.215]","[55.9725, 37.41306]",30.829976359216218,0.15628253080386215,12240.0,2577279.0,Medium-haul flight,27-06-2020 15:46:00,27-06-2020 19:10:00
239862943,a320,Kyiv,Billund,"[50.40195, 30.45195]","[55.74028, 9.15167]",21.44997353073477,0.11288108728311924,8342.0,1574309.0,Medium-haul flight,27-06-2020 03:12:00,27-06-2020 05:31:02
239862944,b77w,Nottingham,Hawthorne,"[52.83111, -1.32778]","[33.95, -118.4]",366.76421999619936,2.832906799751429,36873.0,8830115.0,Long-haul flight,28-06-2020 00:00:00,28-06-2020 10:14:33
239862947,b744,Hahn,Baku,"[49.94583, 7.26111]","[40.46972, 50.05139]",22.640067664987296,0.05219565027634839,14820.0,3709858.0,Long-haul flight,27-06-2020 22:24:00,28-06-2020 02:31:00
239862948,b738,Hamburg,Samsun,"[53.63028, 9.98833]","[41.26556, 36.54861]",33.507309171648814,0.17603017185432132,11880.0,2543889.0,Medium-haul flight,27-06-2020 08:19:00,27-06-2020 11:37:00
239862949,b77w,,,,,246.48829272736901,1.967087696656861,23376.0,5272441.0,Long-haul flight,27-06-2020 06:51:00,27-06-2020 13:20:36
239862951,b737,,,,,16.485417534438977,0.08991872482843807,6096.0,1132933.0,Short-haul flight,27-06-2020 09:18:13,27-06-2020 10:59:49
239862952,b744,Jebel Ali,Luxembourg,"[24.88611, 55.17195]","[49.62333, 6.20445]",26.818403506699514,0.05052468770816966,23465.0,5618107.0,Long-haul flight,27-06-2020 03:45:00,27-06-2020 10:16:05
239862953,a320,Tromsø,Gdańsk,"[69.68139, 18.91778]","[54.3775, 18.46611]",22.56763128332291,0.11678453186806743,9060.0,1787375.0,Medium-haul flight,27-06-2020 19:43:00,27-06-2020 22:14:00
239862954,a332,,,,,220.43515880470858,1.1329843372362332,38602.0,7802250.0,Long-haul flight,27-06-2020 06:32:00,27-06-2020 17:15:22
239862958,a20n,,,,,19.30273717205126,0.0932295404059552,6563.0,1205312.0,Short-haul flight,27-06-2020 04:30:00,27-06-2020 06:19:23
239862959,a20n,Istanbul,Hatay,"[41.27528, 28.75195]","[36.37222, 36.29861]",41.72557174019955,0.21564473120916725,11400.0,948407.0,Short-haul flight,27-06-2020 18:10:00,27-06-2020 21:20:00
239862960,a321,Paris,Nice,"[49.00972, 2.54778]","[43.66528, 7.215]",20.47014617347554,0.15956926963077597,5111.0,830686.0,Short-haul flight,27-06-2020 06:31:00,27-06-2020 07:56:11
239862963,a319,Brest/Guipavas,Bastia/Poretta,"[48.44722, -4.42167]","[42.55, 9.48472]",14.77740481967246,0.058696451510238196,6859.0,1331948.0,Short-haul flight,27-06-2020 17:48:00,27-06-2020 19:42:19
239862964,a333,Dorval,Madrid,"[45.46806, -73.74139]","[40.47222, -3.56083]",143.5765385400522,0.7768695803691328,23364.0,5746138.0,Long-haul flight,27-06-2020 21:05:00,28-06-2020 03:34:24
239862966,b738,Stuttgart,Mallorca Island,"[48.69, 9.22195]","[39.55167, 2.73889]",17.88984102717652,0.1009289220648245,6202.0,1171877.0,Short-haul flight,27-06-2020 06:23:00,27-06-2020 08:06:22
239862967,a320, Frankfurt,Lisbon,"[50.03333, 8.57056]","[38.77417, -9.13417]",27.469564526805545,0.14187886907242217,10473.0,1997564.0,Medium-haul flight,27-06-2020 07:19:00,27-06-2020 10:13:33
239862969,b77w,Bangkok,Istanbul,"[13.68111, 100.74722]","[41.27528, 28.75195]",355.9941002467303,2.8753067316050105,33360.0,7975641.0,Long-haul flight,27-06-2020 03:31:00,27-06-2020 12:47:00
239862970,a320,Perpignan/Rivesaltes,Paris,"[42.74083, 2.86972]","[49.00972, 2.54778]",11.57720008591523,0.06460613942476394,4759.0,800660.0,Short-haul flight,27-06-2020 10:04:00,27-06-2020 11:23:19
239862971,b738,Diyarbakir,Izmir,"[37.8925, 40.20111]","[38.28917, 27.155]",26.844727541040353,0.1643624949921738,7860.0,1233571.0,Short-haul flight,27-06-2020 05:15:00,27-06-2020 07:26:00
239862973,a359,,,,,89.52653604927607,0.3854318626208433,22744.0,5067791.0,Long-haul flight,27-06-2020 09:36:00,27-06-2020 15:55:04
239862974,e195,Tromsø,Bergen,"[69.68139, 18.91778]","[60.29361, 5.21806]",16.65872612728573,0.074730941654608,6935.0,1251663.0,Short-haul flight,27-06-2020 12:09:00,27-06-2020 14:04:35
239862976,a319,Paris,Budapest,"[49.00972, 2.54778]","[47.43945, 19.26195]",15.339162175069427,0.06032834018283206,6911.0,1386891.0,Short-haul flight,27-06-2020 15:35:00,27-06-2020 17:30:11
239862977,b738,Malaga,Rotterdam,"[36.675, -4.49917]","[51.95695, 4.43722]",27.03255636347449,0.14100019651674392,9809.0,1918885.0,Medium-haul flight,27-06-2020 17:42:00,27-06-2020 20:25:29
239862978,b744,Amsterdam,Baku,"[52.30806, 4.76417]","[40.46972, 50.05139]",20.126666452596922,0.04476976491746411,15720.0,3963889.0,Long-haul flight,27-06-2020 22:01:00,28-06-2020 02:23:00
239862979,b744,Liege,New York,"[50.63639, 5.44278]","[40.64028, -73.77833]",31.789395735693866,0.05641392359242593,26667.0,6292095.0,Long-haul flight,27-06-2020 12:32:00,27-06-2020 19:56:27
239862980,a20n,Sofia, Frankfurt,"[42.695, 23.40833]","[50.03333, 8.57056]",22.318391286749577,0.1060587420277773,7747.0,1430729.0,Short-haul flight,27-06-2020 15:35:00,27-06-2020 17:44:07
239862981,a333,Paris,Atlanta,"[49.00972, 2.54778]","[33.63333, -84.43333]",189.7514109596993,0.9608199126489292,32506.0,7417416.0,Long-haul flight,27-06-2020 08:16:00,27-06-2020 17:17:46
239862982,b738,Istanbul,Diyarbakir,"[41.27528, 28.75195]","[37.8925, 40.20111]",23.79287591187871,0.15290876159587918,6780.0,1114394.0,Short-haul flight,27-06-2020 18:54:00,27-06-2020 20:47:00
239862987,a321,Olbia,Rome,"[40.89861, 9.51778]","[41.80028, 12.23889]",10.046580521927424,0.08692252401424559,2441.0,293793.0,Short-haul flight,27-06-2020 05:14:00,27-06-2020 05:54:41
239862988,b738,Kaliningrad,Moscow,"[54.89, 20.5925]","[55.59917, 37.27306]",15.894761539078665,0.09082482918866974,5765.0,1063372.0,Short-haul flight,27-06-2020 17:25:00,27-06-2020 19:01:05
239862990,e190,Amsterdam,Rochefort,"[52.30806, 4.76417]","[44.82861, -0.71528]",11.805147774564121,0.04898668791033124,5521.0,943000.0,Short-haul flight,27-06-2020 07:52:00,27-06-2020 09:24:01
239862991,b738,Izmir,Gaziantep,"[38.28917, 27.155]","[36.94778, 37.47889]",17.07713604214739,0.10241950848228261,5400.0,953209.0,Short-haul flight,27-06-2020 17:05:00,27-06-2020 18:35:00
239862992,a320, Frankfurt,Tunis,"[50.03333, 8.57056]","[36.85111, 10.22695]",20.224581344138915,0.10937480998628667,7704.0,1505589.0,Medium-haul flight,27-06-2020 11:49:00,27-06-2020 13:57:24
239862994,a320,Rome,Paris,"[41.80028, 12.23889]","[49.00972, 2.54778]",17.56142379960212,0.09884276242613349,6516.0,1132861.0,Short-haul flight,27-06-2020 13:08:00,27-06-2020 14:56:36
239862995,b734,Leipzig,Alava,"[51.42389, 12.23639]","[42.88278, -2.72445]",23.107833228399894,0.09689717164906383,8580.0,1576415.0,Medium-haul flight,27-06-2020 03:01:00,27-06-2020 05:24:00
239862996,a359,Singapore,Zurich,"[1.35917, 103.98917]","[47.45806, 8.54806]",182.36177942642507,0.8153520874002594,45267.0,10444525.0,Long-haul flight,27-06-2020 18:55:00,28-06-2020 07:29:27
239862997,a319,Nantes,Ajaccio/Napoleon Bonaparte,"[47.15695, -1.60778]","[41.92389, 8.8025]",11.572183802798882,0.045787810554778506,5520.0,1070541.0,Short-haul flight,27-06-2020 13:25:00,27-06-2020 14:57:00
239862999,a320,Luqa,Amsterdam,"[35.8575, 14.4775]","[52.30806, 4.76417]",27.8900742706318,0.14491402879633777,10698.0,2108975.0,Medium-haul flight,27-06-2020 07:51:00,27-06-2020 10:49:18
239863000,b752,Hamilton,Cologne,"[43.17195, -79.93139]","[50.86583, 7.14278]",37.18107960334758,0.07168839292974255,24665.0,6360504.0,Long-haul flight,27-06-2020 12:20:00,27-06-2020 19:11:05
239863004,b789,London,Miami,"[51.4775, -0.46139]","[25.8, -80.28333]",87.47568221068622,0.39285918032316774,30500.0,7220937.0,Long-haul flight,27-06-2020 14:09:00,27-06-2020 22:37:20
239863005,a20n,,,,,16.571160639761995,0.08994245892128662,4560.0,623594.0,Short-haul flight,27-06-2020 04:28:00,27-06-2020 05:44:00
239863007,b737,Barcelona,Amsterdam,"[41.29695, 2.07833]","[52.30806, 4.76417]",25.153660593866825,0.15076355994563778,6942.0,1362810.0,Short-haul flight,27-06-2020 11:02:00,27-06-2020 12:57:42
239863009,b744,Liege,Luanda,"[50.63639, 5.44278]","[-8.85, 13.23333]",25.071273116310206,0.043219393888770996,27582.0,6751268.0,Long-haul flight,27-06-2020 16:20:00,27-06-2020 23:59:42
239863011,b738,Istanbul,Izmir,"[40.89833, 29.30917]","[38.28917, 27.155]",12.091812103759949,0.08000958817416143,3480.0,477246.0,Short-haul flight,27-06-2020 14:14:00,27-06-2020 15:12:00
239863014,a332,St Denis,Paris,"[-20.88333, 55.51667]","[48.72333, 2.37945]",242.34543903344294,1.2286658527059617,42638.0,9452789.0,Long-haul flight,27-06-2020 19:55:00,28-06-2020 07:45:38
239863015,a319,Rome,Venezia,"[41.80028, 12.23889]","[45.50528, 12.35195]",8.727452503054296,0.04066655307598591,3406.0,429287.0,Short-haul flight,27-06-2020 11:35:00,27-06-2020 12:31:46
239863016,b77w,Doha,Maastricht,"[25.27445, 51.60833]","[50.91583, 5.77695]",243.1861814639778,2.031278724109816,22888.0,5047478.0,Long-haul flight,27-06-2020 11:55:00,27-06-2020 18:16:28
239863017,a320,Timisoara,Roma,"[45.80972, 21.33778]","[41.79945, 12.59722]",14.653987677354554,0.08453037932719536,5492.0,888602.0,Short-haul flight,27-06-2020 12:31:30,27-06-2020 14:03:02
239863021,b788,Newark, Frankfurt,"[40.69667, -74.16833]","[50.03333, 8.57056]",15.580608446699943,0.05785718739161266,24643.0,6358573.0,Long-haul flight,27-06-2020 23:23:00,28-06-2020 06:13:43
239863023,b752,Cologne,Philadelphia,"[50.86583, 7.14278]","[39.87, -75.245]",45.772932763666496,0.09753916109591192,29394.0,6550587.0,Long-haul flight,27-06-2020 03:57:00,27-06-2020 12:06:54
239863025,b77w,Leipzig,Hong Kong,"[51.42389, 12.23639]","[22.30889, 113.91472]",338.89209950132084,2.4764919304317186,37112.0,9339036.0,Long-haul flight,27-06-2020 04:20:00,27-06-2020 14:38:32
239863026,a319,Bastia/Poretta,Brest/Guipavas,"[42.55, 9.48472]","[48.44722, -4.42167]",17.786038724072554,0.07066509654238423,8295.0,1336975.0,Short-haul flight,27-06-2020 14:41:00,27-06-2020 16:59:15
239863027,b752,Amsterdam, Frankfurt,"[52.30806, 4.76417]","[50.03333, 8.57056]",8.778306036885017,0.02557691017965491,3374.0,425445.0,Short-haul flight,27-06-2020 15:08:00,27-06-2020 16:04:14
239863028,b738, Frankfurt,Adana,"[50.03333, 8.57056]","[36.98222, 35.28028]",35.66935619156901,0.1923215568325662,12180.0,2643530.0,Medium-haul flight,27-06-2020 20:12:00,27-06-2020 23:35:00
239863031,b748,Amsterdam,Milan,"[52.30806, 4.76417]","[45.63, 8.72306]",16.555756048790425,0.03496255790681735,5136.0,894168.0,Short-haul flight,27-06-2020 05:35:00,27-06-2020 07:00:36
239863032,c550,Cannes/Mandelieu,Milan,"[43.54639, 6.95417]","[45.44945, 9.27833]",15.29134446411547,0.044764366096809165,2898.0,308888.0,Short-haul flight,27-06-2020 13:11:00,27-06-2020 13:59:18
239863034,e190,Gdańsk,Warsaw,"[54.3775, 18.46611]","[52.16583, 20.96722]",5.991586298612026,0.028153736136782705,2604.0,304377.0,Short-haul flight,27-06-2020 07:16:00,27-06-2020 07:59:24
239863037,a20n,Gdańsk,Kjevik,"[54.3775, 18.46611]","[58.20389, 8.085]",14.202347293034405,0.0691386487163783,4781.0,801953.0,Short-haul flight,27-06-2020 14:03:00,27-06-2020 15:22:41
